Approval,Interest,Debt-to-Income Ratio_z,FICO Score_z,Request Amount_z,Combine,Approval3
"F",1800.000000,-1.264609,-1.938737,-0.995642,-11.449072,"1 - Denied"
"F",2700.000000,-1.264609,-1.938737,-0.784412,-11.261071,"1 - Denied"
"F",2700.000000,-1.264609,-1.938737,-0.784412,-11.261071,"1 - Denied"
"F",4500.000000,-1.264609,-1.938737,-0.361951,-11.018925,"1 - Denied"
"F",450.000000,-1.264609,-1.924272,-1.312487,-11.756869,"1 - Denied"
"F",450.000000,-1.264609,-1.924272,-1.312487,-11.756869,"1 - Denied"
"F",900.000000,-1.264609,-1.924272,-1.206872,-11.623828,"1 - Denied"
"F",1800.000000,-1.264609,-1.924272,-0.995642,-11.391209,"1 - Denied"
"F",2250.000000,-1.264609,-1.924272,-0.890027,-11.291632,"1 - Denied"
"F",3150.000000,-1.264609,-1.924272,-0.678797,-11.125940,"1 - Denied"
"F",3600.000000,-1.264609,-1.924272,-0.573181,-11.059826,"1 - Denied"
"F",4500.000000,-1.264609,-1.924272,-0.361951,-10.961062,"1 - Denied"
"F",5850.000000,-1.264609,-1.924272,-0.045106,-10.896575,"1 - Denied"
"F",10800.000000,-1.264609,-1.924272,1.116660,-11.519022,"1 - Denied"
"F",13500.000000,-1.264609,-1.924272,1.750350,-12.427420,"1 - Denied"
"F",225.000000,-1.264609,-1.909806,-1.365294,-11.769710,"1 - Denied"
"F",450.000000,-1.264609,-1.909806,-1.312487,-11.699006,"1 - Denied"
"F",450.000000,-1.264609,-1.909806,-1.312487,-11.699006,"1 - Denied"
"F",1800.000000,-1.264609,-1.909806,-0.995642,-11.333346,"1 - Denied"
"F",2250.000000,-1.264609,-1.909806,-0.890027,-11.233769,"1 - Denied"
"F",3150.000000,-1.264609,-1.909806,-0.678797,-11.068077,"1 - Denied"
"F",3150.000000,-1.264609,-1.909806,-0.678797,-11.068077,"1 - Denied"
"F",3600.000000,-1.264609,-1.909806,-0.573181,-11.001964,"1 - Denied"
"F",7200.000000,-1.264609,-1.909806,0.271739,-10.874616,"1 - Denied"
"F",7650.000000,-1.264609,-1.909806,0.377354,-10.908893,"1 - Denied"
"F",8100.000000,-1.264609,-1.909806,0.482969,-10.954325,"1 - Denied"
"F",9000.000000,-1.264609,-1.909806,0.694199,-11.078652,"1 - Denied"
"F",1350.000000,-1.264609,-1.895340,-1.101257,-11.386216,"1 - Denied"
"F",2250.000000,-1.264609,-1.895340,-0.890027,-11.175906,"1 - Denied"
"F",2700.000000,-1.264609,-1.895340,-0.784412,-11.087483,"1 - Denied"
"F",16200.000000,-1.264609,-1.895340,2.384040,-13.621657,"1 - Denied"
"F",450.000000,-1.264609,-1.880874,-1.312487,-11.583281,"1 - Denied"
"F",900.000000,-1.264609,-1.880874,-1.206872,-11.450240,"1 - Denied"
"F",900.000000,-1.264609,-1.880874,-1.206872,-11.450240,"1 - Denied"
"F",1800.000000,-1.264609,-1.880874,-0.995642,-11.217621,"1 - Denied"
"F",1800.000000,-1.264609,-1.880874,-0.995642,-11.217621,"1 - Denied"
"F",1800.000000,-1.264609,-1.880874,-0.995642,-11.217621,"1 - Denied"
"F",2700.000000,-1.264609,-1.880874,-0.784412,-11.029620,"1 - Denied"
"F",4500.000000,-1.264609,-1.880874,-0.361951,-10.787474,"1 - Denied"
"F",12600.000000,-1.264609,-1.880874,1.539120,-11.906415,"1 - Denied"
"F",14850.000000,-1.264609,-1.880874,2.067195,-12.858618,"1 - Denied"
"F",450.000000,-1.264609,-1.866409,-1.312487,-11.525418,"1 - Denied"
"F",3150.000000,-1.264609,-1.866409,-0.678797,-10.894489,"1 - Denied"
"F",4050.000000,-1.264609,-1.866409,-0.467566,-10.773416,"1 - Denied"
"F",6300.000000,-1.264609,-1.866409,0.060509,-10.665938,"1 - Denied"
"F",7650.000000,-1.264609,-1.866409,0.377354,-10.735305,"1 - Denied"
"F",11700.000000,-1.264609,-1.866409,1.327890,-11.545753,"1 - Denied"
"F",1350.000000,-1.264609,-1.851943,-1.101257,-11.212628,"1 - Denied"
"F",3150.000000,-1.264609,-1.851943,-0.678797,-10.836627,"1 - Denied"
"F",4950.000000,-1.264609,-1.851943,-0.256336,-10.639098,"1 - Denied"
"F",450.000000,-1.264609,-1.837477,-1.312487,-11.409693,"1 - Denied"
"F",900.000000,-1.264609,-1.837477,-1.206872,-11.276651,"1 - Denied"
"F",1350.000000,-1.264609,-1.837477,-1.101257,-11.154765,"1 - Denied"
"F",4050.000000,-1.264609,-1.837477,-0.467566,-10.657691,"1 - Denied"
"F",4050.000000,-1.264609,-1.837477,-0.467566,-10.657691,"1 - Denied"
"F",225.000000,-1.264609,-1.823012,-1.365294,-11.422533,"1 - Denied"
"F",1800.000000,-1.264609,-1.823012,-0.995642,-10.986170,"1 - Denied"
"F",1800.000000,-1.264609,-1.823012,-0.995642,-10.986170,"1 - Denied"
"F",1800.000000,-1.264609,-1.823012,-0.995642,-10.986170,"1 - Denied"
"F",3600.000000,-1.264609,-1.823012,-0.573181,-10.654787,"1 - Denied"
"F",4050.000000,-1.264609,-1.823012,-0.467566,-10.599828,"1 - Denied"
"F",4050.000000,-1.264609,-1.823012,-0.467566,-10.599828,"1 - Denied"
"F",6750.000000,-1.264609,-1.823012,0.166124,-10.504317,"1 - Denied"
"F",450.000000,-1.264609,-1.808546,-1.312487,-11.293967,"1 - Denied"
"F",450.000000,-1.264609,-1.808546,-1.312487,-11.293967,"1 - Denied"
"F",1800.000000,-1.264609,-1.808546,-0.995642,-10.928307,"1 - Denied"
"F",2250.000000,-1.264609,-1.808546,-0.890027,-10.828730,"1 - Denied"
"F",3600.000000,-1.264609,-1.808546,-0.573181,-10.596925,"1 - Denied"
"F",4500.000000,-1.264609,-1.808546,-0.361951,-10.498161,"1 - Denied"
"F",9450.000000,-1.264609,-1.808546,0.799814,-10.752508,"1 - Denied"
"F",10350.000000,-1.264609,-1.808546,1.011045,-10.943762,"1 - Denied"
"F",900.000000,-1.264609,-1.794080,-1.206872,-11.103063,"1 - Denied"
"F",1350.000000,-1.264609,-1.794080,-1.101257,-10.981177,"1 - Denied"
"F",1350.000000,-1.264609,-1.794080,-1.101257,-10.981177,"1 - Denied"
"F",2250.000000,-1.264609,-1.794080,-0.890027,-10.770867,"1 - Denied"
"F",4500.000000,-1.264609,-1.794080,-0.361951,-10.440298,"1 - Denied"
"F",4950.000000,-1.264609,-1.794080,-0.256336,-10.407648,"1 - Denied"
"F",5850.000000,-1.264609,-1.794080,-0.045106,-10.375811,"1 - Denied"
"F",8100.000000,-1.264609,-1.794080,0.482969,-10.491423,"1 - Denied"
"F",9900.000000,-1.264609,-1.794080,0.905430,-10.784695,"1 - Denied"
"F",13500.000000,-1.264609,-1.794080,1.750350,-11.906656,"1 - Denied"
"F",1350.000000,-1.264609,-1.779615,-1.101257,-10.923314,"1 - Denied"
"F",3600.000000,-1.264609,-1.779615,-0.573181,-10.481199,"1 - Denied"
"F",4050.000000,-1.264609,-1.779615,-0.467566,-10.426240,"1 - Denied"
"F",4500.000000,-1.264609,-1.779615,-0.361951,-10.382435,"1 - Denied"
"F",1350.000000,-1.264609,-1.765149,-1.101257,-10.865451,"1 - Denied"
"F",1800.000000,-1.264609,-1.765149,-0.995642,-10.754719,"1 - Denied"
"F",2250.000000,-1.264609,-1.765149,-0.890027,-10.655142,"1 - Denied"
"F",3600.000000,-1.264609,-1.765149,-0.573181,-10.423337,"1 - Denied"
"F",4500.000000,-1.264609,-1.765149,-0.361951,-10.324572,"1 - Denied"
"F",4500.000000,-1.264609,-1.765149,-0.361951,-10.324572,"1 - Denied"
"F",6300.000000,-1.264609,-1.765149,0.060509,-10.260899,"1 - Denied"
"F",8100.000000,-1.264609,-1.765149,0.482969,-10.375698,"1 - Denied"
"F",17100.000000,-1.264609,-1.765149,2.595271,-13.626783,"1 - Denied"
"F",900.000000,-1.264609,-1.750683,-1.206872,-10.929475,"1 - Denied"
"F",1350.000000,-1.264609,-1.750683,-1.101257,-10.807589,"1 - Denied"
"F",1350.000000,-1.264609,-1.750683,-1.101257,-10.807589,"1 - Denied"
"F",3600.000000,-1.264609,-1.750683,-0.573181,-10.365474,"1 - Denied"
"F",4950.000000,-1.264609,-1.750683,-0.256336,-10.234059,"1 - Denied"
"F",5850.000000,-1.264609,-1.750683,-0.045106,-10.202223,"1 - Denied"
"F",6750.000000,-1.264609,-1.750683,0.166124,-10.215004,"1 - Denied"
"F",11700.000000,-1.264609,-1.750683,1.327890,-11.082851,"1 - Denied"
"F",11700.000000,-1.264609,-1.750683,1.327890,-11.082851,"1 - Denied"
"F",450.000000,-1.264609,-1.736218,-1.312487,-11.004654,"1 - Denied"
"F",1350.000000,-1.264609,-1.736218,-1.101257,-10.749726,"1 - Denied"
"F",1800.000000,-1.264609,-1.736218,-0.995642,-10.638994,"1 - Denied"
"F",5400.000000,-1.264609,-1.736218,-0.150721,-10.154701,"1 - Denied"
"F",7200.000000,-1.264609,-1.736218,0.271739,-10.180264,"1 - Denied"
"F",7650.000000,-1.264609,-1.736218,0.377354,-10.214541,"1 - Denied"
"F",7650.000000,-1.264609,-1.736218,0.377354,-10.214541,"1 - Denied"
"F",14400.000000,-1.264609,-1.736218,1.961580,-12.067241,"1 - Denied"
"F",900.000000,-1.264609,-1.721752,-1.206872,-10.813750,"1 - Denied"
"F",1800.000000,-1.264609,-1.721752,-0.995642,-10.581131,"1 - Denied"
"F",1800.000000,-1.264609,-1.721752,-0.995642,-10.581131,"1 - Denied"
"F",5400.000000,-1.264609,-1.721752,-0.150721,-10.096838,"1 - Denied"
"F",1350.000000,-1.264609,-1.707286,-1.101257,-10.634000,"1 - Denied"
"F",4950.000000,-1.264609,-1.707286,-0.256336,-10.060471,"1 - Denied"
"F",7200.000000,-1.264609,-1.707286,0.271739,-10.064538,"1 - Denied"
"F",10800.000000,-1.264609,-1.707286,1.116660,-10.651082,"1 - Denied"
"F",17550.000000,-1.264609,-1.707286,2.700886,-13.675009,"1 - Denied"
"F",900.000000,-1.264609,-1.692821,-1.206872,-10.698024,"1 - Denied"
"F",2700.000000,-1.264609,-1.692821,-0.784412,-10.277405,"1 - Denied"
"F",2700.000000,-1.264609,-1.692821,-0.784412,-10.277405,"1 - Denied"
"F",3600.000000,-1.264609,-1.692821,-0.573181,-10.134023,"1 - Denied"
"F",8550.000000,-1.264609,-1.692821,0.588584,-10.142970,"1 - Denied"
"F",15300.000000,-1.264609,-1.692821,2.172810,-12.330307,"1 - Denied"
"F",225.000000,-1.264609,-1.678355,-1.365294,-10.843906,"1 - Denied"
"F",450.000000,-1.264609,-1.678355,-1.312487,-10.773203,"1 - Denied"
"F",900.000000,-1.264609,-1.678355,-1.206872,-10.640162,"1 - Denied"
"F",900.000000,-1.264609,-1.678355,-1.206872,-10.640162,"1 - Denied"
"F",1350.000000,-1.264609,-1.678355,-1.101257,-10.518275,"1 - Denied"
"F",5850.000000,-1.264609,-1.678355,-0.045106,-9.912909,"1 - Denied"
"F",7200.000000,-1.264609,-1.678355,0.271739,-9.948813,"1 - Denied"
"F",7650.000000,-1.264609,-1.678355,0.377354,-9.983090,"1 - Denied"
"F",11700.000000,-1.264609,-1.678355,1.327890,-10.793537,"1 - Denied"
"F",15300.000000,-1.264609,-1.678355,2.172810,-12.272444,"1 - Denied"
"F",450.000000,-1.264609,-1.663889,-1.312487,-10.715340,"1 - Denied"
"F",450.000000,-1.264609,-1.663889,-1.312487,-10.715340,"1 - Denied"
"F",450.000000,-1.264609,-1.663889,-1.312487,-10.715340,"1 - Denied"
"F",1800.000000,-1.264609,-1.663889,-0.995642,-10.349680,"1 - Denied"
"F",1800.000000,-1.264609,-1.663889,-0.995642,-10.349680,"1 - Denied"
"F",2250.000000,-1.264609,-1.663889,-0.890027,-10.250103,"1 - Denied"
"F",2250.000000,-1.264609,-1.663889,-0.890027,-10.250103,"1 - Denied"
"F",13950.000000,-1.264609,-1.663889,1.855965,-11.576332,"1 - Denied"
"F",450.000000,-1.264609,-1.649424,-1.312487,-10.657477,"1 - Denied"
"F",900.000000,-1.264609,-1.649424,-1.206872,-10.524436,"1 - Denied"
"F",1800.000000,-1.264609,-1.649424,-0.995642,-10.291818,"1 - Denied"
"F",2250.000000,-1.264609,-1.649424,-0.890027,-10.192240,"1 - Denied"
"F",2700.000000,-1.264609,-1.649424,-0.784412,-10.103817,"1 - Denied"
"F",3150.000000,-1.264609,-1.649424,-0.678797,-10.026549,"1 - Denied"
"F",3600.000000,-1.264609,-1.649424,-0.573181,-9.960435,"1 - Denied"
"F",5850.000000,-1.264609,-1.649424,-0.045106,-9.797184,"1 - Denied"
"F",14850.000000,-1.264609,-1.649424,2.067195,-11.932815,"1 - Denied"
"F",450.000000,-1.264609,-1.634958,-1.312487,-10.599615,"1 - Denied"
"F",1800.000000,-1.264609,-1.634958,-0.995642,-10.233955,"1 - Denied"
"F",2250.000000,-1.264609,-1.634958,-0.890027,-10.134377,"1 - Denied"
"F",2250.000000,-1.264609,-1.634958,-0.890027,-10.134377,"1 - Denied"
"F",4050.000000,-1.264609,-1.634958,-0.467566,-9.847613,"1 - Denied"
"F",4050.000000,-1.264609,-1.634958,-0.467566,-9.847613,"1 - Denied"
"F",4500.000000,-1.264609,-1.634958,-0.361951,-9.803808,"1 - Denied"
"F",4950.000000,-1.264609,-1.634958,-0.256336,-9.771158,"1 - Denied"
"F",9900.000000,-1.264609,-1.634958,0.905430,-10.148205,"1 - Denied"
"F",14850.000000,-1.264609,-1.634958,2.067195,-11.874952,"1 - Denied"
"F",450.000000,-1.264609,-1.620492,-1.312487,-10.541752,"1 - Denied"
"F",900.000000,-1.264609,-1.620492,-1.206872,-10.408711,"1 - Denied"
"F",1800.000000,-1.264609,-1.620492,-0.995642,-10.176092,"1 - Denied"
"F",1800.000000,-1.264609,-1.620492,-0.995642,-10.176092,"1 - Denied"
"F",3150.000000,-1.264609,-1.620492,-0.678797,-9.910823,"1 - Denied"
"F",3600.000000,-1.264609,-1.620492,-0.573181,-9.844709,"1 - Denied"
"F",3600.000000,-1.264609,-1.620492,-0.573181,-9.844709,"1 - Denied"
"F",3600.000000,-1.264609,-1.620492,-0.573181,-9.844709,"1 - Denied"
"F",3600.000000,-1.264609,-1.620492,-0.573181,-9.844709,"1 - Denied"
"F",3600.000000,-1.264609,-1.620492,-0.573181,-9.844709,"1 - Denied"
"F",8100.000000,-1.264609,-1.620492,0.482969,-9.797071,"1 - Denied"
"F",8550.000000,-1.264609,-1.620492,0.588584,-9.853657,"1 - Denied"
"F",15300.000000,-1.264609,-1.620492,2.172810,-12.040993,"1 - Denied"
"F",225.000000,-1.264609,-1.606027,-1.365294,-10.554593,"1 - Denied"
"F",1350.000000,-1.264609,-1.606027,-1.101257,-10.228962,"1 - Denied"
"F",1350.000000,-1.264609,-1.606027,-1.101257,-10.228962,"1 - Denied"
"F",1350.000000,-1.264609,-1.606027,-1.101257,-10.228962,"1 - Denied"
"F",8100.000000,-1.264609,-1.606027,0.482969,-9.739208,"1 - Denied"
"F",11700.000000,-1.264609,-1.606027,1.327890,-10.504224,"1 - Denied"
"F",12600.000000,-1.264609,-1.606027,1.539120,-10.807023,"1 - Denied"
"F",900.000000,-1.264609,-1.591561,-1.206872,-10.292985,"1 - Denied"
"F",900.000000,-1.264609,-1.591561,-1.206872,-10.292985,"1 - Denied"
"F",1350.000000,-1.264609,-1.591561,-1.101257,-10.171099,"1 - Denied"
"F",1350.000000,-1.264609,-1.591561,-1.101257,-10.171099,"1 - Denied"
"F",1350.000000,-1.264609,-1.591561,-1.101257,-10.171099,"1 - Denied"
"F",1800.000000,-1.264609,-1.591561,-0.995642,-10.060367,"1 - Denied"
"F",2700.000000,-1.264609,-1.591561,-0.784412,-9.872366,"1 - Denied"
"F",2700.000000,-1.264609,-1.591561,-0.784412,-9.872366,"1 - Denied"
"F",7650.000000,-1.264609,-1.591561,0.377354,-9.635914,"1 - Denied"
"F",8100.000000,-1.264609,-1.591561,0.482969,-9.681345,"1 - Denied"
"F",225.000000,-1.264609,-1.577095,-1.365294,-10.438867,"1 - Denied"
"F",1800.000000,-1.264609,-1.577095,-0.995642,-10.002504,"1 - Denied"
"F",1800.000000,-1.264609,-1.577095,-0.995642,-10.002504,"1 - Denied"
"F",2700.000000,-1.264609,-1.577095,-0.784412,-9.814504,"1 - Denied"
"F",2700.000000,-1.264609,-1.577095,-0.784412,-9.814504,"1 - Denied"
"F",8550.000000,-1.264609,-1.577095,0.588584,-9.680069,"1 - Denied"
"F",9450.000000,-1.264609,-1.577095,0.799814,-9.826704,"1 - Denied"
"F",450.000000,-1.264609,-1.562630,-1.312487,-10.310301,"1 - Denied"
"F",450.000000,-1.264609,-1.562630,-1.312487,-10.310301,"1 - Denied"
"F",1350.000000,-1.264609,-1.562630,-1.101257,-10.055373,"1 - Denied"
"F",1800.000000,-1.264609,-1.562630,-0.995642,-9.944641,"1 - Denied"
"F",2250.000000,-1.264609,-1.562630,-0.890027,-9.845064,"1 - Denied"
"F",2700.000000,-1.264609,-1.562630,-0.784412,-9.756641,"1 - Denied"
"F",3600.000000,-1.264609,-1.562630,-0.573181,-9.613259,"1 - Denied"
"F",3600.000000,-1.264609,-1.562630,-0.573181,-9.613259,"1 - Denied"
"F",4050.000000,-1.264609,-1.562630,-0.467566,-9.558299,"1 - Denied"
"F",4500.000000,-1.264609,-1.562630,-0.361951,-9.514495,"1 - Denied"
"F",450.000000,-1.264609,-1.548164,-1.312487,-10.252438,"1 - Denied"
"F",450.000000,-1.264609,-1.548164,-1.312487,-10.252438,"1 - Denied"
"F",900.000000,-1.264609,-1.548164,-1.206872,-10.119397,"1 - Denied"
"F",1350.000000,-1.264609,-1.548164,-1.101257,-9.997511,"1 - Denied"
"F",1800.000000,-1.264609,-1.548164,-0.995642,-9.886779,"1 - Denied"
"F",2700.000000,-1.264609,-1.548164,-0.784412,-9.698778,"1 - Denied"
"F",2700.000000,-1.264609,-1.548164,-0.784412,-9.698778,"1 - Denied"
"F",4500.000000,-1.264609,-1.548164,-0.361951,-9.456632,"1 - Denied"
"F",4500.000000,-1.264609,-1.548164,-0.361951,-9.456632,"1 - Denied"
"F",6300.000000,-1.264609,-1.548164,0.060509,-9.392958,"1 - Denied"
"F",7200.000000,-1.264609,-1.548164,0.271739,-9.428049,"1 - Denied"
"F",8100.000000,-1.264609,-1.548164,0.482969,-9.507757,"1 - Denied"
"F",8100.000000,-1.264609,-1.548164,0.482969,-9.507757,"1 - Denied"
"F",450.000000,-1.264609,-1.533698,-1.312487,-10.194576,"1 - Denied"
"F",900.000000,-1.264609,-1.533698,-1.206872,-10.061535,"1 - Denied"
"F",2250.000000,-1.264609,-1.533698,-0.890027,-9.729338,"1 - Denied"
"F",2700.000000,-1.264609,-1.533698,-0.784412,-9.640916,"1 - Denied"
"F",3150.000000,-1.264609,-1.533698,-0.678797,-9.563647,"1 - Denied"
"F",4500.000000,-1.264609,-1.533698,-0.361951,-9.398769,"1 - Denied"
"F",7200.000000,-1.264609,-1.533698,0.271739,-9.370186,"1 - Denied"
"F",9900.000000,-1.264609,-1.533698,0.905430,-9.743166,"1 - Denied"
"F",15300.000000,-1.264609,-1.533698,2.172810,-11.693817,"1 - Denied"
"F",1350.000000,-1.264609,-1.519233,-1.101257,-9.881785,"1 - Denied"
"F",1800.000000,-1.264609,-1.519233,-0.995642,-9.771053,"1 - Denied"
"F",1800.000000,-1.264609,-1.519233,-0.995642,-9.771053,"1 - Denied"
"F",2700.000000,-1.264609,-1.519233,-0.784412,-9.583053,"1 - Denied"
"F",3600.000000,-1.264609,-1.519233,-0.573181,-9.439671,"1 - Denied"
"F",6750.000000,-1.264609,-1.519233,0.166124,-9.289201,"1 - Denied"
"F",6750.000000,-1.264609,-1.519233,0.166124,-9.289201,"1 - Denied"
"F",13050.000000,-1.264609,-1.519233,1.644735,-10.627979,"1 - Denied"
"F",225.000000,-1.264609,-1.504767,-1.365294,-10.149554,"1 - Denied"
"F",225.000000,-1.264609,-1.504767,-1.365294,-10.149554,"1 - Denied"
"F",450.000000,-1.264609,-1.504767,-1.312487,-10.078850,"1 - Denied"
"F",1800.000000,-1.264609,-1.504767,-0.995642,-9.713191,"1 - Denied"
"F",1800.000000,-1.264609,-1.504767,-0.995642,-9.713191,"1 - Denied"
"F",2250.000000,-1.264609,-1.504767,-0.890027,-9.613613,"1 - Denied"
"F",5400.000000,-1.264609,-1.504767,-0.150721,-9.228898,"1 - Denied"
"F",5850.000000,-1.264609,-1.504767,-0.045106,-9.218557,"1 - Denied"
"F",9000.000000,-1.264609,-1.504767,0.694199,-9.458496,"1 - Denied"
"F",10800.000000,-1.264609,-1.504767,1.116660,-9.841004,"1 - Denied"
"F",1350.000000,-1.264609,-1.490301,-1.101257,-9.766060,"1 - Denied"
"F",2250.000000,-1.264609,-1.490301,-0.890027,-9.555750,"1 - Denied"
"F",3150.000000,-1.264609,-1.490301,-0.678797,-9.390059,"1 - Denied"
"F",450.000000,-1.264609,-1.475836,-1.312487,-9.963125,"1 - Denied"
"F",450.000000,-1.264609,-1.475836,-1.312487,-9.963125,"1 - Denied"
"F",1800.000000,-1.264609,-1.475836,-0.995642,-9.597465,"1 - Denied"
"F",2250.000000,-1.264609,-1.475836,-0.890027,-9.497888,"1 - Denied"
"F",2250.000000,-1.264609,-1.475836,-0.890027,-9.497888,"1 - Denied"
"F",2700.000000,-1.264609,-1.475836,-0.784412,-9.409465,"1 - Denied"
"F",3150.000000,-1.264609,-1.475836,-0.678797,-9.332196,"1 - Denied"
"F",4500.000000,-1.264609,-1.475836,-0.361951,-9.167318,"1 - Denied"
"F",4950.000000,-1.264609,-1.475836,-0.256336,-9.134668,"1 - Denied"
"F",1800.000000,-1.264609,-1.461370,-0.995642,-9.539602,"1 - Denied"
"F",3150.000000,-1.264609,-1.461370,-0.678797,-9.274334,"1 - Denied"
"F",4950.000000,-1.264609,-1.461370,-0.256336,-9.076805,"1 - Denied"
"F",5850.000000,-1.264609,-1.461370,-0.045106,-9.044969,"1 - Denied"
"F",15300.000000,-1.264609,-1.461370,2.172810,-11.404504,"1 - Denied"
"F",225.000000,-1.264609,-1.446904,-1.365294,-9.918103,"1 - Denied"
"F",450.000000,-1.264609,-1.446904,-1.312487,-9.847400,"1 - Denied"
"F",900.000000,-1.264609,-1.446904,-1.206872,-9.714358,"1 - Denied"
"F",900.000000,-1.264609,-1.446904,-1.206872,-9.714358,"1 - Denied"
"F",2700.000000,-1.264609,-1.446904,-0.784412,-9.293739,"1 - Denied"
"F",3600.000000,-1.264609,-1.446904,-0.573181,-9.150357,"1 - Denied"
"F",3600.000000,-1.264609,-1.446904,-0.573181,-9.150357,"1 - Denied"
"F",9000.000000,-1.264609,-1.446904,0.694199,-9.227045,"1 - Denied"
"F",450.000000,-1.264609,-1.432439,-1.312487,-9.789537,"1 - Denied"
"F",450.000000,-1.264609,-1.432439,-1.312487,-9.789537,"1 - Denied"
"F",900.000000,-1.264609,-1.432439,-1.206872,-9.656496,"1 - Denied"
"F",1350.000000,-1.264609,-1.432439,-1.101257,-9.534609,"1 - Denied"
"F",1800.000000,-1.264609,-1.432439,-0.995642,-9.423877,"1 - Denied"
"F",2250.000000,-1.264609,-1.432439,-0.890027,-9.324300,"1 - Denied"
"F",3150.000000,-1.264609,-1.432439,-0.678797,-9.158608,"1 - Denied"
"F",3150.000000,-1.264609,-1.432439,-0.678797,-9.158608,"1 - Denied"
"F",3150.000000,-1.264609,-1.432439,-0.678797,-9.158608,"1 - Denied"
"F",3600.000000,-1.264609,-1.432439,-0.573181,-9.092494,"1 - Denied"
"F",5850.000000,-1.264609,-1.432439,-0.045106,-8.929243,"1 - Denied"
"F",7650.000000,-1.264609,-1.432439,0.377354,-8.999424,"1 - Denied"
"F",2250.000000,-1.264609,-1.417973,-0.890027,-9.266437,"1 - Denied"
"F",5400.000000,-1.264609,-1.417973,-0.150721,-8.881722,"1 - Denied"
"F",9900.000000,-1.264609,-1.417973,0.905430,-9.280264,"1 - Denied"
"F",225.000000,-1.264609,-1.403507,-1.365294,-9.744515,"1 - Denied"
"F",225.000000,-1.264609,-1.403507,-1.365294,-9.744515,"1 - Denied"
"F",1350.000000,-1.264609,-1.403507,-1.101257,-9.418884,"1 - Denied"
"F",1350.000000,-1.264609,-1.403507,-1.101257,-9.418884,"1 - Denied"
"F",1350.000000,-1.264609,-1.403507,-1.101257,-9.418884,"1 - Denied"
"F",2250.000000,-1.264609,-1.403507,-0.890027,-9.208574,"1 - Denied"
"F",2250.000000,-1.264609,-1.403507,-0.890027,-9.208574,"1 - Denied"
"F",2700.000000,-1.264609,-1.403507,-0.784412,-9.120151,"1 - Denied"
"F",9900.000000,-1.264609,-1.403507,0.905430,-9.222402,"1 - Denied"
"F",225.000000,-1.264609,-1.389041,-1.365294,-9.686652,"1 - Denied"
"F",450.000000,-1.264609,-1.389041,-1.312487,-9.615949,"1 - Denied"
"F",1800.000000,-1.264609,-1.389041,-0.995642,-9.250289,"1 - Denied"
"F",4050.000000,-1.264609,-1.389041,-0.467566,-8.863947,"1 - Denied"
"F",7200.000000,-1.264609,-1.389041,0.271739,-8.791559,"1 - Denied"
