type,quality,alcohol_z,chlorides_z,citric acid_z,density_z,fixed acidity_z,free sulfur dioxide_z,pH_z,residual sugar_z,sulphates_z,total sulfur dioxide_z,volatile acidity_z,Training
"white",6,-1.130033,-0.607881,0.143035,-0.010985,-1.606606,-0.232377,0.038378,0.304993,-0.822302,-0.274050,-0.494405,0.092248
"white",5,-1.130033,-0.581043,-0.332398,1.275372,-0.461787,0.885496,0.100838,2.428629,-0.160786,1.290257,-0.613650,0.286196
"white",6,-1.130033,-0.527369,-0.128641,0.235191,-0.614430,1.835688,-1.023438,0.463136,-1.285363,2.133928,-0.673272,0.608839
"white",5,-1.130033,-0.527369,1.025982,1.282306,0.301425,0.661921,-1.148358,1.863832,-0.226938,0.024751,0.042198,0.364664
"white",5,-1.130033,-0.500532,-1.826615,-0.735643,-1.225000,-1.070782,0.850356,-0.960152,-1.219212,-1.486827,-0.315537,0.719073
"white",6,-1.130033,-0.500532,0.890144,1.622098,0.530389,1.276752,-1.210818,2.067159,-0.491544,0.464163,-0.732895,0.020463
"white",5,-1.130033,-0.500532,1.093901,1.275372,0.301425,0.773709,-1.148358,1.909016,-0.359241,0.024751,0.101820,0.664480
"white",6,-1.130033,-0.473695,-0.468236,-0.909007,-1.606606,-0.847207,-0.024081,-0.982744,-0.689999,-0.449814,-1.209875,0.730173
"white",5,-1.130033,-0.446857,-0.468236,0.893972,-0.232824,-0.120590,0.350678,1.073117,0.500729,1.342987,0.221065,0.436508
"white",6,-1.130033,-0.446857,-0.264479,1.258035,0.377746,0.047091,0.288218,1.344219,-1.616121,0.042327,-0.017425,0.596202
"white",6,-1.130033,-0.420020,-0.264479,0.304537,0.530389,0.773709,1.412494,-0.734234,-0.689999,1.114492,-1.209875,0.075502
"white",6,-1.130033,-0.393183,-0.468236,0.672067,-1.072357,0.158878,-0.024081,1.299035,-0.822302,0.165362,-0.911762,0.743908
"white",5,-1.130033,-0.393183,0.210954,0.755281,-0.614430,1.332645,0.038378,1.186076,-0.425393,0.446586,-0.673272,0.401068
"white",5,-1.130033,-0.393183,0.414711,0.432826,-0.461787,1.444433,-0.086541,0.666463,-0.491544,1.272681,-0.613650,0.463873
"white",6,-1.130033,-0.393183,2.723956,0.443227,-0.538109,0.158878,-0.648679,0.395360,-1.153060,0.938728,-0.732895,0.125629
"white",5,-1.130033,-0.366346,0.143035,0.651263,-0.385466,0.047091,-0.024081,0.869790,0.434578,1.009034,0.757668,0.429175
"white",6,-1.130033,-0.366346,1.976847,1.448735,-0.003860,-0.903101,-1.023438,2.518997,-1.153060,-0.203744,-0.852140,0.465767
"white",5,-1.130033,-0.339509,-1.487020,-0.284899,-0.156502,-0.735420,-1.335737,-0.350172,-0.954605,-0.906803,-0.017425,0.738026
"white",5,-1.130033,-0.339509,-0.875749,0.651263,-0.003860,1.164964,-0.398840,0.666463,-0.623848,1.009034,-0.554027,0.624357
"white",5,-1.130033,-0.339509,-0.739911,-0.371580,-0.767072,-0.958995,-0.523760,-0.914969,-0.491544,-0.291626,0.757668,0.628666
"white",6,-1.130033,-0.339509,-0.196560,0.290668,-0.919715,0.158878,-0.648679,1.050525,-1.153060,-0.291626,-1.031007,0.294205
"white",5,-1.130033,-0.312672,-0.536154,1.282306,-0.461787,0.047091,-0.898519,2.485109,-0.094635,0.569622,-0.077047,0.546409
"white",6,-1.130033,-0.312672,-0.060722,1.414062,0.148782,0.494240,-0.773599,2.134935,-0.226938,1.378140,-0.911762,0.410112
"white",6,-1.130033,-0.312672,0.890144,0.418957,-0.767072,0.885496,0.225758,0.553503,-0.491544,1.553904,-0.375160,0.374447
"white",6,-1.130033,-0.312672,2.859794,0.373882,-0.614430,1.220858,-0.086541,0.621279,-0.756151,1.659363,-0.554027,0.022576
"white",5,-1.130033,-0.285834,1.161820,1.344717,0.301425,3.177136,-1.335737,1.411995,-0.689999,1.870281,0.101820,0.076801
"white",5,-1.130033,-0.285834,1.161820,1.760789,0.301425,0.326559,-1.023438,2.936947,-0.822302,0.762963,-0.971385,0.012249
"white",5,-1.130033,-0.258997,-0.536154,0.526442,-0.614430,0.606028,-0.711139,0.485728,0.434578,0.639927,0.221065,0.153031
"white",6,-1.130033,-0.258997,0.890144,0.997990,-0.690751,0.158878,-0.149001,1.796057,-0.491544,1.184798,1.234648,0.392888
"white",5,-1.130033,-0.258997,1.297658,0.526442,-0.461787,1.723901,-0.024081,0.666463,-0.293090,1.307834,-0.554027,0.733760
"white",5,-1.130033,-0.232160,-0.400317,0.467498,0.072461,1.220858,-0.648679,0.485728,-1.086909,1.624210,-0.554027,0.581200
"white",6,-1.130033,-0.232160,-0.332398,-0.319571,-0.003860,-0.008803,-0.773599,-0.598682,-0.160786,0.604774,-0.434782,0.283997
"white",6,-1.130033,-0.232160,0.346792,1.726116,0.148782,0.717815,-1.210818,2.688436,-0.756151,1.325410,-0.852140,0.585738
"white",5,-1.130033,-0.232160,0.822225,0.262930,-0.614430,1.053177,-0.461300,0.463136,-0.359241,1.132069,-0.375160,0.266531
"white",5,-1.130033,-0.232160,1.161820,-0.562280,-1.072357,-0.511845,-0.211461,-0.892377,-0.359241,-0.291626,-1.150252,0.654808
"white",6,-1.130033,-0.205323,0.007197,0.165846,-0.614430,0.606028,-0.211461,0.101666,0.963790,1.079339,-0.554027,0.723286
"white",5,-1.130033,-0.178486,-0.671992,1.566622,-0.461787,-0.400058,-1.023438,2.959538,-0.226938,0.429010,-0.494405,0.039995
"white",5,-1.130033,-0.178486,1.773091,1.864807,0.301425,0.717815,-0.461300,2.643252,0.037668,0.850845,-0.136670,0.032654
"white",5,-1.130033,-0.151648,-0.400317,-0.125404,-0.919715,-0.791314,-0.461300,0.011298,-0.822302,0.077480,-0.077047,0.743521
"white",6,-1.130033,-0.151648,-0.264479,0.824627,0.225104,-0.232377,-0.648679,1.027933,-0.028483,0.745386,0.042198,0.546212
"white",6,-1.130033,-0.151648,0.007197,0.997990,0.072461,0.214772,-0.149001,2.112343,-1.219212,-0.098285,-1.269497,0.547237
"white",6,-1.130033,-0.151648,0.007197,1.206026,-0.385466,0.214772,1.974633,1.660505,-0.557696,-0.151014,-1.418554,0.025595
"white",5,-1.130033,-0.151648,2.859794,2.072843,0.988316,1.164964,-1.460657,2.891763,1.096094,2.256964,1.294270,0.105926
"white",5,-1.130033,-0.124811,0.143035,0.606189,0.148782,0.773709,-0.711139,0.734238,-0.094635,0.938728,0.221065,0.371490
"white",5,-1.130033,-0.124811,0.278873,-0.423589,-0.309145,0.438347,-1.148358,-0.869785,0.037668,0.218092,-0.732895,0.512001
"white",6,-1.130033,-0.124811,0.482630,1.511146,-0.538109,-0.455952,-0.711139,2.767507,-0.425393,0.200515,-0.613650,0.161136
"white",6,-1.130033,-0.124811,1.093901,1.143615,-0.843394,-0.288271,-0.960979,2.428629,-0.557696,-0.361932,-0.554027,0.560596
"white",5,-1.130033,-0.097974,-1.147425,-0.319571,-0.080181,1.723901,-0.836059,-0.869785,-0.689999,1.202375,-0.017425,0.738438
"white",5,-1.130033,-0.097974,-0.468236,1.067336,0.148782,-0.288271,-0.773599,1.547546,0.566881,0.587198,-0.375160,0.275601
"white",6,-1.130033,-0.097974,-0.400317,0.685936,-0.232824,0.102985,0.163298,0.734238,-0.160786,1.149645,-0.136670,0.135162
"white",5,-1.130033,-0.097974,1.569334,1.223363,-0.309145,0.214772,-1.835416,2.157527,-0.623848,0.780539,-0.792517,0.552510
"white",6,-1.130033,-0.071137,-0.604073,0.893972,0.454067,0.661921,-1.273278,0.847198,0.302275,1.764822,0.459555,0.704608
"white",5,-1.130033,-0.071137,-0.468236,0.373882,0.301425,-0.455952,-0.648679,-0.169437,-0.293090,-0.063132,-0.255915,0.321140
"white",5,-1.130033,-0.044300,-0.536154,0.602722,-0.003860,0.829602,-0.149001,0.779422,-0.094635,0.639927,0.340310,0.410214
"white",6,-1.130033,-0.017462,-0.128641,1.795462,0.606710,0.717815,-1.085898,2.801395,-0.226938,1.219951,-0.613650,0.694719
"white",5,-1.130033,-0.017462,2.180604,0.928645,-0.080181,-1.014888,-1.085898,1.841240,-0.954605,-0.168591,-0.077047,0.370340
"white",6,-1.130033,0.036212,0.007197,0.720609,-0.156502,-0.455952,0.413137,0.485728,-1.020757,-0.449814,-1.329120,0.452040
"white",5,-1.130033,0.036212,0.414711,1.795462,-0.461787,-0.791314,0.975276,2.485109,0.434578,0.885998,-0.196292,0.714823
"white",6,-1.130033,0.036212,0.550549,-0.451327,-0.156502,-0.008803,-1.210818,-0.892377,-1.020757,-0.379508,-0.852140,0.589231
"white",4,-1.130033,0.089886,-1.215344,-0.375048,-0.843394,-0.176483,-0.960979,-0.259804,-1.285363,-0.027979,0.221065,0.592641
"white",5,-1.130033,0.089886,-0.671992,1.407128,-0.309145,0.606028,-0.273921,0.259809,-0.160786,1.325410,-0.255915,0.462632
"white",5,-1.130033,0.089886,0.618468,-0.468664,-0.232824,0.326559,-1.460657,-0.892377,-0.954605,-0.186167,-0.852140,0.318680
"white",5,-1.130033,0.089886,1.093901,1.275372,0.072461,1.500326,-1.148358,1.863832,-0.226938,1.430869,-0.136670,0.710214
"white",5,-1.130033,0.143561,0.686387,-0.465197,-0.156502,0.270666,-1.148358,-0.892377,-0.888454,-0.256473,-0.673272,0.620156
"white",6,-1.130033,0.170398,-1.826615,-0.458262,-0.919715,-0.735420,-0.086541,-0.802009,0.169971,0.095057,0.399933,0.142879
"white",6,-1.130033,0.170398,-0.332398,0.824627,0.377746,0.494240,-0.836059,0.847198,0.633033,1.219951,-0.017425,0.477787
"white",5,-1.130033,0.170398,0.007197,1.206026,0.301425,0.102985,-1.398197,2.157527,-0.557696,1.518751,-0.345349,0.282872
"white",6,-1.130033,0.197235,-0.332398,-0.250226,-0.767072,-0.567739,-0.024081,-0.802009,-0.491544,0.305974,-0.732895,0.161019
"white",6,-1.130033,0.224072,1.161820,-0.284899,-0.767072,-0.735420,-0.024081,-0.779417,-0.094635,0.499316,-0.852140,0.543484
"white",4,-1.130033,0.277747,-0.400317,1.337782,0.225104,0.941390,-1.148358,2.236598,-0.293090,1.114492,-0.315537,0.239312
"white",4,-1.130033,0.277747,-0.400317,1.414062,0.301425,0.102985,-1.210818,2.315670,-0.623848,0.903575,-0.673272,0.227154
"white",5,-1.130033,0.331421,2.859794,0.789954,-0.232824,0.773709,-1.398197,1.389403,1.823761,0.622351,-0.017425,0.039663
"white",6,-1.130033,0.385095,-0.807830,0.893972,0.072461,-0.120590,-1.648036,1.163484,0.302275,1.712093,1.860684,0.745418
"white",5,-1.130033,0.385095,1.025982,0.789954,-0.309145,0.773709,-1.523117,1.389403,2.286822,0.376280,0.161443,0.623517
"white",6,-1.130033,0.438770,-1.283263,-0.180881,-0.080181,-0.511845,-1.585577,-0.756826,0.302275,0.885998,1.234648,0.311906
"white",5,-1.130033,0.572956,2.112685,1.483408,-0.385466,2.841774,-0.898519,1.886424,-0.623848,2.169081,0.936535,0.326866
"white",5,-1.130033,0.707142,2.248523,0.651263,-0.003860,-0.176483,-1.398197,0.734238,-1.219212,1.184798,0.757668,0.482250
"white",4,-1.130033,1.029188,-0.943668,1.112410,-0.767072,-0.120590,1.912173,0.530912,1.162245,1.413293,0.221065,0.299968
"white",5,-1.130033,1.056025,-0.943668,1.105475,-0.767072,-0.120590,2.099552,0.598687,1.228397,1.676940,0.578800,0.625433
"white",5,-1.130033,1.136537,2.791875,0.450162,-0.767072,0.941390,-0.086541,0.485728,-0.689999,1.536328,0.638423,0.640937
"white",5,-1.130033,1.485420,0.414711,1.178288,-0.232824,-0.903101,-1.273278,1.818649,-0.359241,-0.361932,0.221065,0.701684
"white",5,-1.130033,2.183187,2.791875,-0.319571,-0.156502,1.556220,-0.898519,-0.914969,-1.549970,0.622351,-1.090630,0.277105
"white",6,-1.130033,2.612582,4.625687,-0.492935,-0.003860,0.885496,-1.710496,-0.892377,-0.689999,-0.010402,-0.792517,0.609844
"white",6,-1.130033,2.666256,1.637253,-0.340375,-0.614430,1.053177,-0.773599,-0.756826,-1.086909,-0.151014,-0.375160,0.270402
"white",5,-1.130033,2.961465,2.723956,-0.444393,-0.080181,1.947476,-1.585577,-0.779417,-0.160786,0.095057,-0.792517,0.046712
"white",5,-1.130033,2.988303,0.550549,1.587426,0.606710,-0.064696,-0.960979,1.660505,0.699184,1.325410,0.519178,0.560512
"white",6,-1.130033,3.122489,2.859794,-0.409720,-0.156502,0.214772,-1.148358,-0.847193,-0.491544,0.112633,-0.434782,0.016807
"white",5,-1.130033,4.893743,1.161820,1.483408,0.301425,0.661921,-1.648036,1.796057,-0.160786,1.852705,0.757668,0.725169
"white",5,-1.130033,6.557649,0.414711,1.656771,0.606710,-0.344164,-1.772956,1.592730,-0.359241,1.852705,1.592383,0.308065
"white",7,-1.045837,-0.661555,0.414711,1.310044,-0.156502,1.668007,-0.273921,2.225302,0.500729,1.167222,-0.255915,0.178809
"white",7,-1.045837,-0.607881,0.143035,0.269864,-0.080181,0.158878,0.912816,0.056482,-0.094635,-0.186167,-1.150252,0.577380
"white",6,-1.045837,-0.554206,0.414711,0.200519,-0.767072,1.891582,-1.023438,0.395360,-1.153060,2.292117,-0.792517,0.577547
"white",5,-1.045837,-0.527369,2.859794,1.830134,0.530389,1.220858,-1.460657,2.891763,-0.822302,1.272681,-1.090630,0.367059
"white",5,-1.045837,-0.500532,-2.030372,-0.458262,-0.996036,-0.455952,0.850356,-0.960152,-1.153060,-0.906803,0.429744,0.544748
"white",6,-1.045837,-0.473695,-0.332398,1.258035,0.301425,0.047091,0.288218,1.253852,-1.549970,0.077480,-0.255915,0.131945
"white",6,-1.045837,-0.473695,0.550549,0.269864,-0.690751,0.717815,-0.461300,0.327585,-0.623848,0.921151,-0.315537,0.326686
"white",6,-1.045837,-0.446857,0.550549,0.269864,-0.614430,0.885496,-0.461300,0.259809,-0.491544,0.956304,-0.196292,0.661317
"white",6,-1.045837,-0.420020,-0.468236,-0.083797,-0.232824,-0.232377,-0.273921,-0.395356,-0.226938,0.165362,-0.255915,0.547191
"white",5,-1.045837,-0.420020,1.976847,1.185223,0.377746,2.003369,-1.398197,1.524954,0.037668,1.290257,-0.136670,0.469500
"white",5,-1.045837,-0.393183,-1.487020,-0.458262,-1.377642,-0.232377,0.850356,-0.508315,-1.020757,-0.608003,1.502949,0.502608
"white",6,-1.045837,-0.393183,-0.128641,0.027155,-1.148679,-0.623633,0.538057,-0.101661,-0.756151,-0.238897,-1.239686,0.548976
"white",6,-1.045837,-0.393183,0.278873,1.275372,0.835674,0.158878,0.038378,1.118300,-0.160786,0.956304,-0.255915,0.590655
"white",5,-1.045837,-0.366346,1.637253,0.859300,-0.309145,1.891582,-1.273278,1.547546,0.633033,1.958163,-0.494405,0.030369
"white",5,-1.045837,-0.366346,2.180604,1.459137,0.759352,-0.455952,-1.460657,1.999384,1.757609,0.991457,0.161443,0.531352
"white",5,-1.045837,-0.339509,0.210954,1.119345,-0.309145,1.500326,-0.960979,1.479770,-0.028483,1.852705,0.280688,0.643354
"white",6,-1.045837,-0.339509,0.686387,0.443227,-0.309145,1.444433,-0.024081,0.530912,-0.359241,1.307834,-0.673272,0.630683
"white",6,-1.045837,-0.312672,-0.332398,0.928645,-1.072357,1.388539,0.350678,1.637914,-0.756151,0.973881,-0.434782,0.604797
"white",6,-1.045837,-0.312672,-0.196560,0.713674,-0.767072,0.158878,-0.273921,-0.169437,-0.756151,0.200515,-0.911762,0.066767
"white",5,-1.045837,-0.312672,-0.128641,0.058361,-1.148679,-0.232377,0.600517,0.079074,-0.557696,-0.168591,-1.209875,0.263357
"white",5,-1.045837,-0.285834,-0.807830,0.529909,-0.461787,2.841774,-0.336380,0.824606,-0.623848,1.923011,1.652005,0.724160
"white",5,-1.045837,-0.285834,0.754306,1.275372,0.835674,-0.455952,0.975276,0.937565,-0.425393,0.200515,-0.077047,0.557964
"white",5,-1.045837,-0.258997,-0.196560,1.275372,-0.156502,0.550134,-0.024081,2.293078,-0.557696,0.991457,-0.554027,0.484986
"white",6,-1.045837,-0.258997,0.007197,-0.631625,-1.225000,-0.344164,-0.648679,-0.892377,-0.756151,0.657504,-0.583839,0.075832
"white",7,-1.045837,-0.258997,0.007197,1.948021,0.301425,0.102985,-0.773599,3.095090,-0.226938,1.378140,-0.911762,0.541169
"white",5,-1.045837,-0.258997,0.958063,0.491769,-0.461787,1.612114,-0.149001,0.417952,-0.557696,1.202375,-0.494405,0.497554
"white",5,-1.045837,-0.258997,1.229739,0.720609,-0.614430,1.668007,-0.273921,1.479770,0.236123,1.694516,-0.613650,0.664584
"white",6,-1.045837,-0.232160,-0.875749,0.748347,-0.690751,1.332645,-0.398840,1.637914,-0.756151,0.534469,-0.852140,0.640209
"white",5,-1.045837,-0.232160,0.346792,-0.250226,0.225104,-0.455952,-0.836059,-0.869785,-0.689999,1.219951,-0.136670,0.562569
"white",5,-1.045837,-0.232160,0.550549,1.483408,0.911995,0.158878,1.100195,0.869790,-0.491544,0.552045,-0.375160,0.110510
"white",5,-1.045837,-0.232160,1.161820,-0.562280,-0.003860,-1.070782,-1.335737,-0.892377,-0.756151,0.411433,0.340310,0.682898
"white",5,-1.045837,-0.232160,1.161820,0.269864,-0.919715,1.723901,-0.211461,0.395360,-0.425393,1.887858,-0.375160,0.256694
"white",5,-1.045837,-0.205323,-0.332398,-0.406253,0.148782,0.438347,-1.210818,-0.824601,-0.094635,1.026610,-0.136670,0.034473
"white",5,-1.045837,-0.205323,-0.264479,1.025728,0.301425,1.500326,0.100838,1.208668,-0.557696,1.589057,0.817290,0.089972
"white",6,-1.045837,-0.205323,0.007197,1.240699,-0.690751,0.438347,1.537414,1.253852,0.368426,1.659363,0.340310,0.365937
"white",5,-1.045837,-0.205323,0.075116,-0.631625,-1.148679,-0.120590,-0.586220,-0.892377,-0.756151,0.622351,-0.583839,0.431086
"white",5,-1.045837,-0.205323,1.161820,0.512573,-0.461787,1.276752,-0.398840,0.598687,-0.888454,1.799975,-0.106859,0.496640
"white",6,-1.045837,-0.205323,1.773091,2.107516,0.835674,1.779795,-1.335737,2.722324,-0.160786,1.729669,-0.792517,0.128329
"white",6,-1.045837,-0.178486,-0.671992,0.717142,-0.690751,1.947476,-1.023438,1.547546,0.302275,1.132069,-0.613650,0.133221
"white",5,-1.045837,-0.178486,-0.536154,1.701845,-0.843394,0.158878,-0.648679,3.004722,0.500729,1.219951,-0.017425,0.476077
"white",6,-1.045837,-0.178486,0.346792,0.124239,-0.614430,1.668007,-2.272635,0.643871,-0.293090,0.622351,-0.673272,0.037332
"white",4,-1.045837,-0.178486,0.822225,0.928645,-0.690751,1.109071,-0.211461,1.344219,0.236123,2.292117,1.532760,0.643582
"white",7,-1.045837,-0.178486,2.180604,2.038170,0.530389,2.171050,-0.461300,2.699732,-0.160786,1.676940,-1.090630,0.569580
"white",5,-1.045837,-0.151648,-0.400317,0.928645,-1.072357,0.773709,0.413137,1.818649,-1.020757,0.587198,-0.554027,0.233370
"white",6,-1.045837,-0.151648,0.346792,1.674107,-0.309145,2.115157,1.100195,2.293078,2.088367,1.114492,-0.732895,0.135977
"white",5,-1.045837,-0.124811,-1.758696,-0.458262,-1.606606,-0.008803,0.600517,-0.530907,-0.689999,-0.625579,1.055780,0.053280
"white",6,-1.045837,-0.124811,0.278873,1.344717,-0.538109,1.276752,1.350035,1.344219,0.103820,2.327270,-0.017425,0.404918
"white",4,-1.045837,-0.124811,1.025982,0.443227,-0.919715,2.171050,-1.960336,1.253852,-1.285363,0.587198,-1.388742,0.193062
"white",5,-1.045837,-0.124811,1.025982,1.705313,0.225104,1.164964,-0.836059,2.677140,0.566881,1.290257,-0.852140,0.736577
"white",6,-1.045837,-0.124811,1.093901,1.171354,-0.690751,1.500326,-0.336380,1.705689,-0.094635,1.887858,1.950118,0.213557
"white",5,-1.045837,-0.097974,-0.264479,-0.277964,-0.156502,-0.791314,-0.273921,-0.530907,0.169971,-0.397085,-0.673272,0.352536
"white",5,-1.045837,-0.097974,0.346792,0.512573,-0.232824,0.326559,-0.398840,0.869790,-0.226938,0.587198,0.340310,0.554414
"white",6,-1.045837,-0.097974,1.976847,0.887038,-0.538109,0.047091,-0.836059,1.796057,-0.226938,0.147786,-0.196292,0.689896
"white",6,-1.045837,-0.071137,-0.671992,1.389791,-0.690751,0.661921,-0.648679,2.801395,0.434578,0.639927,-0.673272,0.726858
"white",5,-1.045837,-0.071137,-0.536154,-0.076863,-0.614430,-0.288271,0.850356,-0.779417,-0.226938,0.042327,-0.077047,0.474269
"white",5,-1.045837,-0.071137,-0.128641,1.275372,-0.385466,1.164964,-0.211461,2.383446,-0.293090,1.430869,-0.017425,0.078093
"white",6,-1.045837,-0.071137,0.482630,-0.458262,-1.072357,0.382453,-0.086541,-0.802009,-0.094635,0.762963,-0.613650,0.575569
"white",5,-1.045837,-0.044300,-0.060722,0.789954,0.225104,-0.567739,-0.898519,0.881086,0.037668,0.639927,-0.315537,0.433825
"white",6,-1.045837,-0.044300,1.637253,2.062441,0.988316,0.941390,-0.960979,2.767507,0.897639,0.956304,-0.911762,0.678742
"white",6,-1.045837,-0.017462,-0.671992,0.911309,0.454067,0.773709,-0.898519,1.005341,0.500729,1.729669,-0.315537,0.066356
"white",5,-1.045837,-0.017462,-0.264479,1.414062,-0.538109,-0.400058,0.538057,1.570138,0.103820,1.044187,0.519178,0.335244
"white",6,-1.045837,0.036212,-0.400317,0.928645,0.454067,0.214772,-0.523760,0.937565,0.103820,1.483599,0.459555,0.060302
"white",6,-1.045837,0.116724,-0.332398,1.108943,-0.003860,0.885496,-1.460657,1.389403,0.368426,0.604774,-0.911762,0.152655
"white",6,-1.045837,0.197235,-0.671992,0.235191,-0.232824,1.388539,0.413137,-0.101661,-1.086909,0.657504,-1.031007,0.244551
"white",5,-1.045837,0.197235,-0.128641,0.547245,0.148782,-0.232377,-1.772956,0.847198,0.169971,-0.203744,-0.971385,0.053478
"white",6,-1.045837,0.465607,-0.536154,1.629033,-0.843394,0.102985,-0.211461,3.366192,-0.623848,1.044187,-0.375160,0.671298
"white",5,-1.045837,1.109699,-0.739911,0.710207,-0.156502,-0.958995,-1.210818,1.276443,-0.425393,-0.414661,0.280688,0.450616
"white",5,-1.045837,1.619606,-0.739911,-0.250226,-0.385466,0.550134,-0.711139,-0.768121,0.236123,2.204234,1.592383,0.390648
"white",7,-1.045837,1.968489,1.705172,-0.631625,-0.461787,1.556220,-0.648679,-0.892377,-0.954605,0.446586,-1.090630,0.353360
"white",5,-1.045837,2.156350,-0.060722,0.200519,-0.461787,0.270666,-0.149001,0.056482,-1.020757,0.850845,-0.434782,0.164544
"white",5,-1.045837,2.183187,-0.060722,0.200519,-0.461787,0.606028,-0.149001,-0.056477,-1.020757,0.938728,-0.494405,0.106715
"white",5,-1.045837,2.693094,-0.332398,-0.194750,-0.919715,-0.735420,-1.210818,-0.011294,-1.153060,0.253245,0.906724,0.395282
"white",5,-1.045837,2.988303,1.025982,1.344717,0.148782,0.661921,-2.022795,2.055863,-0.293090,1.237528,1.771251,0.722698
"white",5,-1.045837,3.149326,3.674822,-0.569215,-0.080181,0.326559,-1.897876,-0.824601,-0.226938,-0.274050,-0.017425,0.688062
"white",5,-1.045837,3.444535,0.278873,0.262930,-0.538109,1.164964,-0.336380,0.372768,-0.756151,0.639927,0.101820,0.447527
"white",5,-1.045837,3.471372,1.093901,-0.007517,-0.614430,1.891582,-1.023438,-0.237212,-0.888454,0.622351,-0.971385,0.027480
