Approval,Debt-to-Income Ratio,FICO Score,Request Amount,Interest
"F",0.040000,697,15000,6750.000000
"F",0.040000,697,21000,9450.000000
"F",0.040000,697,31000,13950.000000
"F",0.040000,697,38000,17100.000000
"F",0.040000,698,1000,450.000000
"F",0.040000,698,3000,1350.000000
"F",0.040000,698,6000,2700.000000
"F",0.040000,698,9000,4050.000000
"F",0.040000,698,13000,5850.000000
"F",0.040000,698,13000,5850.000000
"F",0.040000,698,13000,5850.000000
"F",0.040000,698,14000,6300.000000
"F",0.040000,698,16000,7200.000000
"F",0.040000,699,3000,1350.000000
"F",0.040000,699,6000,2700.000000
"F",0.040000,699,7000,3150.000000
"F",0.040000,699,8000,3600.000000
"F",0.040000,699,9000,4050.000000
"F",0.040000,699,11000,4950.000000
"F",0.040000,699,36000,16200.000000
"F",0.040000,700,500,225.000000
"F",0.040000,700,3000,1350.000000
"F",0.040000,700,4000,1800.000000
"F",0.040000,700,4000,1800.000000
"F",0.040000,700,5000,2250.000000
"F",0.040000,700,6000,2700.000000
"F",0.040000,700,7000,3150.000000
"F",0.040000,700,11000,4950.000000
"F",0.040000,700,26000,11700.000000
"F",0.040000,701,500,225.000000
"F",0.040000,701,6000,2700.000000
"F",0.040000,701,6000,2700.000000
"F",0.040000,701,6000,2700.000000
"F",0.040000,701,8000,3600.000000
"F",0.040000,701,9000,4050.000000
"F",0.040000,701,20000,9000.000000
"F",0.040000,702,1000,450.000000
"F",0.040000,702,4000,1800.000000
"F",0.040000,702,12000,5400.000000
"F",0.040000,702,19000,8550.000000
"F",0.040000,702,25000,11250.000000
"F",0.040000,703,2000,900.000000
"F",0.040000,703,6000,2700.000000
"F",0.040000,703,6000,2700.000000
"F",0.040000,703,20000,9000.000000
"F",0.040000,703,26000,11700.000000
"F",0.040000,704,5000,2250.000000
"F",0.040000,704,6000,2700.000000
"F",0.040000,705,500,225.000000
"F",0.040000,705,2000,900.000000
"F",0.040000,705,4000,1800.000000
"F",0.040000,705,7000,3150.000000
"F",0.040000,705,7000,3150.000000
"F",0.040000,705,8000,3600.000000
"F",0.040000,705,8000,3600.000000
"F",0.040000,705,14000,6300.000000
"F",0.040000,705,15000,6750.000000
"F",0.040000,705,17000,7650.000000
"F",0.040000,705,27000,12150.000000
"F",0.040000,705,36000,16200.000000
"F",0.040000,705,38000,17100.000000
"F",0.040000,706,1000,450.000000
"F",0.040000,706,2000,900.000000
"F",0.040000,706,5000,2250.000000
"F",0.040000,706,8000,3600.000000
"F",0.040000,706,16000,7200.000000
"F",0.040000,707,3000,1350.000000
"F",0.040000,707,3000,1350.000000
"F",0.040000,707,9000,4050.000000
"F",0.040000,707,18000,8100.000000
"F",0.040000,707,22000,9900.000000
"F",0.040000,707,23000,10350.000000
"F",0.040000,707,26000,11700.000000
"F",0.040000,707,37000,16650.000000
"F",0.040000,708,2000,900.000000
"F",0.040000,708,3000,1350.000000
"F",0.040000,708,7000,3150.000000
"F",0.040000,708,21000,9450.000000
"F",0.040000,708,27000,12150.000000
"F",0.040000,708,35000,15750.000000
"F",0.040000,709,1000,450.000000
"F",0.040000,709,11000,4950.000000
"F",0.040000,709,21000,9450.000000
"F",0.040000,710,1000,450.000000
"F",0.040000,710,2000,900.000000
"F",0.040000,710,3000,1350.000000
"F",0.040000,710,4000,1800.000000
"F",0.040000,710,5000,2250.000000
"F",0.040000,710,10000,4500.000000
"F",0.040000,710,26000,11700.000000
"F",0.040000,710,35000,15750.000000
"F",0.040000,711,5000,2250.000000
"F",0.040000,711,6000,2700.000000
"F",0.040000,711,7000,3150.000000
"F",0.040000,711,9000,4050.000000
"F",0.040000,711,9000,4050.000000
"F",0.040000,711,11000,4950.000000
"F",0.040000,711,11000,4950.000000
"F",0.040000,711,14000,6300.000000
"F",0.040000,711,20000,9000.000000
"F",0.040000,711,27000,12150.000000
"F",0.040000,711,28000,12600.000000
"F",0.040000,711,35000,15750.000000
"F",0.040000,712,500,225.000000
"F",0.040000,712,2000,900.000000
"F",0.040000,712,8000,3600.000000
"F",0.040000,712,8000,3600.000000
"F",0.040000,712,8000,3600.000000
"F",0.040000,712,34000,15300.000000
"F",0.040000,713,2000,900.000000
"F",0.040000,713,5000,2250.000000
"F",0.040000,713,17000,7650.000000
"F",0.040000,713,21000,9450.000000
"F",0.040000,713,24000,10800.000000
"F",0.040000,713,33000,14850.000000
"F",0.040000,714,10000,4500.000000
"F",0.040000,714,33000,14850.000000
"F",0.040000,715,2000,900.000000
"F",0.040000,715,3000,1350.000000
"F",0.040000,715,5000,2250.000000
"F",0.040000,715,6000,2700.000000
"F",0.040000,715,6000,2700.000000
"F",0.040000,715,9000,4050.000000
"F",0.040000,715,9000,4050.000000
"F",0.040000,715,12000,5400.000000
"F",0.040000,716,5000,2250.000000
"F",0.040000,716,8000,3600.000000
"F",0.040000,716,10000,4500.000000
"F",0.040000,716,10000,4500.000000
"F",0.040000,716,11000,4950.000000
"F",0.040000,716,22000,9900.000000
"F",0.040000,716,25000,11250.000000
"F",0.040000,717,5000,2250.000000
"F",0.040000,717,7000,3150.000000
"F",0.040000,717,7000,3150.000000
"F",0.040000,717,7000,3150.000000
"F",0.040000,717,8000,3600.000000
"F",0.040000,717,14000,6300.000000
"F",0.040000,717,30000,13500.000000
"F",0.040000,718,6000,2700.000000
"F",0.040000,718,17000,7650.000000
"F",0.040000,718,28000,12600.000000
"F",0.040000,719,1000,450.000000
"F",0.040000,719,1000,450.000000
"F",0.040000,719,11000,4950.000000
"F",0.040000,719,11000,4950.000000
"F",0.040000,719,12000,5400.000000
"F",0.040000,719,17000,7650.000000
"F",0.040000,719,20000,9000.000000
"F",0.040000,719,21000,9450.000000
"F",0.040000,719,32000,14400.000000
"F",0.040000,720,8000,3600.000000
"F",0.040000,720,12000,5400.000000
"F",0.040000,720,14000,6300.000000
"F",0.040000,721,32000,14400.000000
"F",0.040000,721,39000,17550.000000
"F",0.040000,722,6000,2700.000000
"F",0.040000,722,9000,4050.000000
"F",0.040000,722,10000,4500.000000
"F",0.040000,722,23000,10350.000000
"F",0.040000,723,17000,7650.000000
"F",0.040000,723,25000,11250.000000
"F",0.040000,723,28000,12600.000000
"F",0.040000,723,38000,17100.000000
"F",0.040000,724,5000,2250.000000
"F",0.040000,724,16000,7200.000000
"F",0.040000,724,21000,9450.000000
"F",0.040000,725,4000,1800.000000
"F",0.040000,725,16000,7200.000000
"F",0.040000,725,21000,9450.000000
"F",0.040000,725,25000,11250.000000
"F",0.040000,725,29000,13050.000000
"F",0.040000,725,36000,16200.000000
"F",0.040000,725,36000,16200.000000
"F",0.040000,726,2000,900.000000
"F",0.040000,726,10000,4500.000000
"F",0.040000,726,13000,5850.000000
"F",0.040000,727,2000,900.000000
"F",0.040000,727,8000,3600.000000
"F",0.040000,727,14000,6300.000000
"F",0.040000,727,16000,7200.000000
"F",0.040000,727,26000,11700.000000
"F",0.040000,727,33000,14850.000000
"F",0.040000,728,14000,6300.000000
"F",0.040000,728,17000,7650.000000
"F",0.040000,728,24000,10800.000000
"F",0.040000,728,31000,13950.000000
"F",0.040000,728,35000,15750.000000
"F",0.040000,729,7000,3150.000000
"F",0.040000,729,25000,11250.000000
"F",0.040000,729,33000,14850.000000
"F",0.040000,730,5000,2250.000000
"F",0.040000,730,5000,2250.000000
"F",0.040000,730,12000,5400.000000
"F",0.040000,731,5000,2250.000000
"F",0.040000,731,13000,5850.000000
"F",0.040000,731,23000,10350.000000
"F",0.040000,732,7000,3150.000000
"F",0.040000,732,7000,3150.000000
"F",0.040000,732,18000,8100.000000
"F",0.040000,732,22000,9900.000000
"F",0.040000,732,27000,12150.000000
"F",0.040000,732,36000,16200.000000
"F",0.040000,733,12000,5400.000000
"F",0.040000,735,10000,4500.000000
"F",0.040000,735,16000,7200.000000
"F",0.040000,735,17000,7650.000000
"F",0.040000,735,21000,9450.000000
"F",0.040000,735,21000,9450.000000
"F",0.040000,735,26000,11700.000000
"F",0.040000,736,1000,450.000000
"F",0.040000,736,2000,900.000000
"F",0.040000,736,6000,2700.000000
"F",0.040000,736,8000,3600.000000
"F",0.040000,736,9000,4050.000000
"F",0.040000,736,10000,4500.000000
"F",0.040000,736,15000,6750.000000
"F",0.040000,737,6000,2700.000000
"F",0.040000,737,7000,3150.000000
"F",0.040000,737,8000,3600.000000
"F",0.040000,737,10000,4500.000000
"F",0.040000,737,13000,5850.000000
"F",0.040000,738,6000,2700.000000
"F",0.040000,738,10000,4500.000000
"F",0.040000,738,40000,18000.000000
"F",0.040000,739,3000,1350.000000
"F",0.040000,739,5000,2250.000000
"F",0.040000,740,6000,2700.000000
"F",0.040000,740,7000,3150.000000
"F",0.040000,740,9000,4050.000000
"F",0.040000,740,19000,8550.000000
"F",0.040000,740,22000,9900.000000
"F",0.040000,740,35000,15750.000000
"F",0.040000,740,37000,16650.000000
"F",0.040000,742,20000,9000.000000
"F",0.040000,742,36000,16200.000000
"F",0.040000,742,37000,16650.000000
"F",0.040000,744,24000,10800.000000
"F",0.040000,745,23000,10350.000000
"F",0.040000,746,5000,2250.000000
"F",0.040000,746,9000,4050.000000
"F",0.040000,746,29000,13050.000000
"F",0.040000,748,2000,900.000000
"F",0.040000,748,8000,3600.000000
"F",0.040000,749,31000,13950.000000
"F",0.040000,750,36000,16200.000000
"F",0.040000,750,39000,17550.000000
"F",0.040000,751,2000,900.000000
"F",0.040000,751,4000,1800.000000
"F",0.040000,751,5000,2250.000000
"F",0.040000,751,13000,5850.000000
"F",0.040000,751,25000,11250.000000
"F",0.040000,752,22000,9900.000000
"F",0.040000,752,26000,11700.000000
"F",0.040000,753,15000,6750.000000
"F",0.040000,753,19000,8550.000000
"F",0.040000,753,36000,16200.000000
"F",0.040000,754,7000,3150.000000
"F",0.040000,754,9000,4050.000000
"F",0.040000,754,18000,8100.000000
"F",0.040000,754,26000,11700.000000
"F",0.040000,754,35000,15750.000000
"F",0.040000,755,500,225.000000
"F",0.040000,755,8000,3600.000000
"F",0.040000,755,11000,4950.000000
"F",0.040000,756,5000,2250.000000
"F",0.040000,756,21000,9450.000000
"F",0.040000,757,2000,900.000000
"F",0.040000,757,11000,4950.000000
"F",0.040000,757,26000,11700.000000
"F",0.040000,758,3000,1350.000000
"F",0.040000,758,5000,2250.000000
"F",0.040000,760,21000,9450.000000
"F",0.040000,761,6000,2700.000000
"F",0.040000,761,40000,18000.000000
"F",0.040000,762,8000,3600.000000
"F",0.040000,762,20000,9000.000000
"F",0.040000,763,11000,4950.000000
"F",0.040000,763,14000,6300.000000
"F",0.040000,763,26000,11700.000000
"F",0.040000,764,5000,2250.000000
"F",0.040000,764,9000,4050.000000
"F",0.040000,764,11000,4950.000000
"F",0.040000,764,16000,7200.000000
"F",0.040000,764,28000,12600.000000
"F",0.040000,766,3000,1350.000000
"F",0.040000,766,8000,3600.000000
"F",0.040000,766,24000,10800.000000
"F",0.040000,766,35000,15750.000000
"F",0.040000,767,3000,1350.000000
"F",0.040000,767,6000,2700.000000
"F",0.040000,767,7000,3150.000000
"F",0.040000,767,8000,3600.000000
"F",0.040000,768,6000,2700.000000
"F",0.040000,768,8000,3600.000000
"F",0.040000,768,12000,5400.000000
"F",0.040000,769,24000,10800.000000
"F",0.040000,770,500,225.000000
"F",0.040000,770,24000,10800.000000
"F",0.040000,771,10000,4500.000000
"F",0.040000,771,10000,4500.000000
"F",0.040000,772,8000,3600.000000
"F",0.040000,774,1000,450.000000
"F",0.040000,774,14000,6300.000000
"F",0.040000,775,15000,6750.000000
"F",0.040000,776,17000,7650.000000
"F",0.040000,776,38000,17100.000000
"F",0.040000,777,500,225.000000
"F",0.040000,777,13000,5850.000000
"F",0.040000,777,25000,11250.000000
"F",0.040000,779,24000,10800.000000
"F",0.040000,780,12000,5400.000000
"F",0.040000,782,3000,1350.000000
"F",0.040000,782,33000,14850.000000
"F",0.040000,783,7000,3150.000000
"F",0.040000,784,20000,9000.000000
"F",0.040000,786,12000,5400.000000
"F",0.040000,786,17000,7650.000000
"F",0.040000,786,23000,10350.000000
"F",0.040000,790,23000,10350.000000
"F",0.040000,791,500,225.000000
"F",0.040000,791,8000,3600.000000
"F",0.040000,792,3000,1350.000000
"F",0.040000,793,11000,4950.000000
"F",0.040000,793,23000,10350.000000
"F",0.040000,794,7000,3150.000000
"F",0.040000,794,21000,9450.000000
"F",0.040000,796,9000,4050.000000
"F",0.040000,797,1000,450.000000
"F",0.040000,797,3000,1350.000000
"F",0.040000,798,4000,1800.000000
"F",0.040000,798,35000,15750.000000
"F",0.040000,799,14000,6300.000000
"F",0.040000,799,24000,10800.000000
"F",0.040000,802,1000,450.000000
"F",0.040000,805,4000,1800.000000
"F",0.040000,806,9000,4050.000000
"F",0.040000,807,21000,9450.000000
"F",0.040000,807,24000,10800.000000
"F",0.040000,808,3000,1350.000000
"F",0.040000,809,37000,16650.000000
"F",0.040000,812,21000,9450.000000
"F",0.040000,812,35000,15750.000000
"F",0.040000,819,18000,8100.000000
"F",0.040000,821,1000,450.000000
"F",0.040000,821,7000,3150.000000
"F",0.040000,824,8000,3600.000000
"F",0.040000,826,8000,3600.000000
"F",0.040000,830,500,225.000000
"F",0.040000,844,2000,900.000000
"F",0.050000,371,4000,1800.000000
"F",0.050000,399,1000,450.000000
"F",0.050000,401,1000,450.000000
"F",0.050000,416,8000,3600.000000
"F",0.050000,416,16000,7200.000000
"F",0.050000,417,6000,2700.000000
"F",0.050000,418,7000,3150.000000
"F",0.050000,419,2000,900.000000
"F",0.050000,421,500,225.000000
"F",0.050000,421,4000,1800.000000
"F",0.050000,421,6000,2700.000000
"F",0.050000,422,31000,13950.000000
"F",0.050000,424,9000,4050.000000
"F",0.050000,424,11000,4950.000000
"F",0.050000,425,6000,2700.000000
"F",0.050000,428,4000,1800.000000
"F",0.050000,430,5000,2250.000000
"F",0.050000,434,6000,2700.000000
"F",0.050000,437,3000,1350.000000
"F",0.050000,438,5000,2250.000000
"F",0.050000,440,5000,2250.000000
"F",0.050000,442,8000,3600.000000
"F",0.050000,443,1000,450.000000
"F",0.050000,443,8000,3600.000000
"F",0.050000,445,3000,1350.000000
"F",0.050000,445,5000,2250.000000
"F",0.050000,446,37000,16650.000000
"F",0.050000,448,2000,900.000000
"F",0.050000,449,4000,1800.000000
"F",0.050000,450,3000,1350.000000
"F",0.050000,451,1000,450.000000
"F",0.050000,451,5000,2250.000000
"F",0.050000,451,5000,2250.000000
"F",0.050000,451,9000,4050.000000
"F",0.050000,452,3000,1350.000000
"F",0.050000,452,5000,2250.000000
"F",0.050000,452,10000,4500.000000
"F",0.050000,454,2000,900.000000
"F",0.050000,454,7000,3150.000000
"F",0.050000,454,15000,6750.000000
"F",0.050000,455,1000,450.000000
"F",0.050000,455,4000,1800.000000
"F",0.050000,456,5000,2250.000000
"F",0.050000,457,5000,2250.000000
"F",0.050000,458,20000,9000.000000
"F",0.050000,460,1000,450.000000
"F",0.050000,461,500,225.000000
"F",0.050000,461,11000,4950.000000
"F",0.050000,462,7000,3150.000000
"F",0.050000,462,13000,5850.000000
"F",0.050000,463,6000,2700.000000
"F",0.050000,463,8000,3600.000000
"F",0.050000,463,17000,7650.000000
"F",0.050000,464,8000,3600.000000
"F",0.050000,464,40000,18000.000000
"F",0.050000,466,2000,900.000000
"F",0.050000,466,4000,1800.000000
"F",0.050000,466,5000,2250.000000
"F",0.050000,467,7000,3150.000000
"F",0.050000,468,30000,13500.000000
"F",0.050000,468,36000,16200.000000
"F",0.050000,469,2000,900.000000
"F",0.050000,469,20000,9000.000000
"F",0.050000,470,500,225.000000
"F",0.050000,470,2000,900.000000
"F",0.050000,470,4000,1800.000000
"F",0.050000,471,3000,1350.000000
"F",0.050000,471,5000,2250.000000
"F",0.050000,471,10000,4500.000000
"F",0.050000,472,2000,900.000000
"F",0.050000,472,2000,900.000000
"F",0.050000,472,37000,16650.000000
"F",0.050000,473,2000,900.000000
"F",0.050000,473,10000,4500.000000
"F",0.050000,473,34000,15300.000000
"F",0.050000,473,37000,16650.000000
"F",0.050000,474,1000,450.000000
"F",0.050000,474,4000,1800.000000
"F",0.050000,475,1000,450.000000
"F",0.050000,475,34000,15300.000000
"F",0.050000,476,500,225.000000
"F",0.050000,476,3000,1350.000000
"F",0.050000,476,5000,2250.000000
"F",0.050000,476,8000,3600.000000
"F",0.050000,476,10000,4500.000000
"F",0.050000,476,11000,4950.000000
"F",0.050000,477,4000,1800.000000
"F",0.050000,477,8000,3600.000000
"F",0.050000,477,10000,4500.000000
"F",0.050000,477,15000,6750.000000
"F",0.050000,478,3000,1350.000000
"F",0.050000,478,6000,2700.000000
"F",0.050000,478,6000,2700.000000
"F",0.050000,478,9000,4050.000000
"F",0.050000,478,10000,4500.000000
"F",0.050000,479,500,225.000000
"F",0.050000,480,6000,2700.000000
"F",0.050000,480,28000,12600.000000
"F",0.050000,481,500,225.000000
"F",0.050000,481,3000,1350.000000
"F",0.050000,481,5000,2250.000000
"F",0.050000,481,5000,2250.000000
"F",0.050000,482,1000,450.000000
"F",0.050000,482,6000,2700.000000
"F",0.050000,482,6000,2700.000000
"F",0.050000,482,25000,11250.000000
"F",0.050000,483,2000,900.000000
"F",0.050000,483,5000,2250.000000
"F",0.050000,484,3000,1350.000000
"F",0.050000,484,8000,3600.000000
"F",0.050000,484,11000,4950.000000
"F",0.050000,484,31000,13950.000000
"F",0.050000,485,2000,900.000000
"F",0.050000,485,3000,1350.000000
"F",0.050000,485,4000,1800.000000
"F",0.050000,486,1000,450.000000
"F",0.050000,486,4000,1800.000000
"F",0.050000,486,5000,2250.000000
"F",0.050000,486,6000,2700.000000
"F",0.050000,486,7000,3150.000000
"F",0.050000,486,17000,7650.000000
"F",0.050000,486,21000,9450.000000
"F",0.050000,486,24000,10800.000000
"F",0.050000,487,1000,450.000000
"F",0.050000,487,3000,1350.000000
"F",0.050000,487,7000,3150.000000
"F",0.050000,487,9000,4050.000000
"F",0.050000,487,14000,6300.000000
"F",0.050000,488,12000,5400.000000
"F",0.050000,488,14000,6300.000000
"F",0.050000,488,24000,10800.000000
"F",0.050000,489,1000,450.000000
"F",0.050000,489,2000,900.000000
"F",0.050000,489,9000,4050.000000
"F",0.050000,489,10000,4500.000000
"F",0.050000,490,1000,450.000000
"F",0.050000,490,6000,2700.000000
"F",0.050000,490,8000,3600.000000
"F",0.050000,490,14000,6300.000000
"F",0.050000,491,1000,450.000000
"F",0.050000,491,5000,2250.000000
"F",0.050000,491,5000,2250.000000
"F",0.050000,491,15000,6750.000000
"F",0.050000,492,1000,450.000000
"F",0.050000,493,4000,1800.000000
"F",0.050000,493,5000,2250.000000
"F",0.050000,493,6000,2700.000000
"F",0.050000,493,8000,3600.000000
"F",0.050000,493,9000,4050.000000
"F",0.050000,493,14000,6300.000000
"F",0.050000,493,23000,10350.000000
"F",0.050000,494,3000,1350.000000
"F",0.050000,494,7000,3150.000000
"F",0.050000,494,8000,3600.000000
"F",0.050000,495,1000,450.000000
"F",0.050000,495,1000,450.000000
"F",0.050000,495,4000,1800.000000
"F",0.050000,495,5000,2250.000000
"F",0.050000,495,6000,2700.000000
"F",0.050000,495,10000,4500.000000
"F",0.050000,495,10000,4500.000000
"F",0.050000,495,10000,4500.000000
"F",0.050000,498,3000,1350.000000
"F",0.050000,498,4000,1800.000000
"F",0.050000,498,35000,15750.000000
"F",0.050000,499,5000,2250.000000
"F",0.050000,499,8000,3600.000000
"F",0.050000,499,20000,9000.000000
"F",0.050000,499,35000,15750.000000
"F",0.050000,500,6000,2700.000000
"F",0.050000,500,9000,4050.000000
"F",0.050000,500,9000,4050.000000
"F",0.050000,501,1000,450.000000
"F",0.050000,501,2000,900.000000
"F",0.050000,501,3000,1350.000000
"F",0.050000,501,4000,1800.000000
"F",0.050000,501,5000,2250.000000
"F",0.050000,501,16000,7200.000000
